ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GeneRatio_in_term
IPR013088	Zinc finger, NHR/GATA-type	1/5009	27/35927	0.982675764333253	0.999999999999999	0.999999999999999	og24305	1	1/27
IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	1/5009	27/35927	0.982675764333253	0.999999999999999	0.999999999999999	og22553	1	1/27
IPR017907	Zinc finger, RING-type, conserved site	5/5009	74/35927	0.982863285082626	0.999999999999999	0.999999999999999	og23345/og26457/og30466/og32838/og33422	5	5/74
IPR004045	Glutathione S-transferase, N-terminal	2/5009	41/35927	0.983837150338868	0.999999999999999	0.999999999999999	og24539/og26469	2	2/41
IPR033389	AUX/IAA domain	2/5009	41/35927	0.983837150338868	0.999999999999999	0.999999999999999	og29658/og30960	2	2/41
IPR005333	Transcription factor, TCP	1/5009	28/35927	0.985092953649541	0.999999999999999	0.999999999999999	og29097	1	1/28
IPR013216	Methyltransferase type 11	1/5009	28/35927	0.985092953649541	0.999999999999999	0.999999999999999	og28024	1	1/28
IPR017887	Transcription factor TCP subgroup	1/5009	28/35927	0.985092953649541	0.999999999999999	0.999999999999999	og29097	1	1/28
IPR025287	Wall-associated receptor kinase, galacturonan-binding domain	1/5009	28/35927	0.985092953649541	0.999999999999999	0.999999999999999	og25556	1	1/28
IPR038765	Papain-like cysteine peptidase superfamily	7/5009	97/35927	0.986752574886052	0.999999999999999	0.999999999999999	og24516/og26493/og27634/og28325/og28675/og30344/og30758	7	7/97
IPR011545	DEAD/DEAH box helicase domain	6/5009	87/35927	0.986878618797017	0.999999999999999	0.999999999999999	og23490/og26607/og27971/og28288/og29846/og33074	6	6/87
IPR015424	Pyridoxal phosphate-dependent transferase	6/5009	87/35927	0.986878618797017	0.999999999999999	0.999999999999999	og25698/og26323/og26465/og29722/og30440/og33025	6	6/87
IPR004088	K Homology domain, type 1	1/5009	29/35927	0.987172939029898	0.999999999999999	0.999999999999999	og35073	1	1/29
IPR006652	Kelch repeat type 1	1/5009	29/35927	0.987172939029898	0.999999999999999	0.999999999999999	og31225	1	1/29
IPR032710	NTF2-like domain superfamily	1/5009	29/35927	0.987172939029898	0.999999999999999	0.999999999999999	og27913	1	1/29
IPR001461	Aspartic peptidase A1	2/5009	43/35927	0.98752624946826	0.999999999999999	0.999999999999999	og24252/og27338	2	2/43
IPR015300	DNA-binding pseudobarrel domain superfamily	4/5009	67/35927	0.988359215297446	0.999999999999999	0.999999999999999	og26847/og27582/og29775/og30914	4	4/67
IPR006073	GTP binding domain	1/5009	30/35927	0.988962753181083	0.999999999999999	0.999999999999999	og27398	1	1/30
IPR011013	Galactose mutarotase-like domain superfamily	1/5009	30/35927	0.988962753181083	0.999999999999999	0.999999999999999	og28706	1	1/30
IPR016040	NAD(P)-binding domain	1/5009	30/35927	0.988962753181083	0.999999999999999	0.999999999999999	og32365	1	1/30
IPR016455	Xyloglucan endotransglucosylase/hydrolase	1/5009	30/35927	0.988962753181083	0.999999999999999	0.999999999999999	og27875	1	1/30
IPR022742	Serine aminopeptidase, S33	1/5009	30/35927	0.988962753181083	0.999999999999999	0.999999999999999	og24670	1	1/30
IPR045069	Multidrug and toxic compound extrusion family, eukaryotic	1/5009	30/35927	0.988962753181083	0.999999999999999	0.999999999999999	og33265	1	1/30
IPR045865	ACT-like domain	1/5009	30/35927	0.988962753181083	0.999999999999999	0.999999999999999	og23460	1	1/30
IPR016140	Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain	3/5009	57/35927	0.990039216957001	0.999999999999999	0.999999999999999	og26881/og27967/og28694	3	3/57
IPR036259	MFS transporter superfamily	19/5009	213/35927	0.990264926315133	0.999999999999999	0.999999999999999	og23763/og24086/og24733/og25645/og27985/og28802/og29516/og29687/og30767/og31036/og31288/og32987/og33181/og33347/og33369/og33462/og33488/og33555/og33586	19	19/213
IPR000490	Glycoside hydrolase family 17	2/5009	45/35927	0.990389426278269	0.999999999999999	0.999999999999999	og24268/og24269	2	2/45
IPR033131	Pectinesterase, Asp active site	2/5009	45/35927	0.990389426278269	0.999999999999999	0.999999999999999	og30922/og33330	2	2/45
IPR002067	Mitochondrial carrier protein	1/5009	31/35927	0.990502869884873	0.999999999999999	0.999999999999999	og23753	1	1/31
IPR007125	Histone H2A/H2B/H3	1/5009	31/35927	0.990502869884873	0.999999999999999	0.999999999999999	og24908	1	1/31
IPR001806	Small GTPase	4/5009	70/35927	0.991639634477723	0.999999999999999	0.999999999999999	og23580/og23609/og28543/og32920	4	4/70
IPR001509	NAD-dependent epimerase/dehydratase	1/5009	32/35927	0.991828118512762	0.999999999999999	0.999999999999999	og32513	1	1/32
IPR010713	Xyloglucan endo-transglycosylase, C-terminal	1/5009	32/35927	0.991828118512762	0.999999999999999	0.999999999999999	og32372	1	1/32
IPR013149	Alcohol dehydrogenase-like, C-terminal	1/5009	32/35927	0.991828118512762	0.999999999999999	0.999999999999999	og21791	1	1/32
IPR045864	Class II Aminoacyl-tRNA synthetase/Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL)	1/5009	32/35927	0.991828118512762	0.999999999999999	0.999999999999999	og26298	1	1/32
IPR007117	Expansin, cellulose-binding-like domain	1/5009	33/35927	0.992968471051265	0.999999999999999	0.999999999999999	og33364	1	1/33
IPR007118	Expansin/Lol pI	1/5009	33/35927	0.992968471051265	0.999999999999999	0.999999999999999	og33364	1	1/33
IPR032466	Metal-dependent hydrolase	1/5009	33/35927	0.992968471051265	0.999999999999999	0.999999999999999	og27306	1	1/33
IPR036465	von Willebrand factor A-like domain superfamily	1/5009	33/35927	0.992968471051265	0.999999999999999	0.999999999999999	og29555	1	1/33
IPR036749	Expansin, cellulose-binding-like domain superfamily	1/5009	33/35927	0.992968471051265	0.999999999999999	0.999999999999999	og33364	1	1/33
IPR036388	Winged helix-like DNA-binding domain superfamily	14/5009	172/35927	0.993049208446071	0.999999999999999	0.999999999999999	og22872/og22960/og23063/og23240/og24146/og24220/og25729/og25830/og26607/og27681/og29100/og30944/og30963/og33580	14	14/172
IPR029063	S-adenosyl-L-methionine-dependent methyltransferase superfamily	20/5009	227/35927	0.993082062551435	0.999999999999999	0.999999999999999	og22872/og23063/og23439/og24082/og24146/og24762/og24798/og24948/og25630/og25729/og26464/og27355/og28024/og28411/og28642/og28790/og30843/og33399/og33527/og33553	20	20/227
IPR005175	PPC domain	1/5009	34/35927	0.993949719407654	0.999999999999999	0.999999999999999	og26893	1	1/34
IPR006153	Cation/H+ exchanger, transmembrane domain	1/5009	34/35927	0.993949719407654	0.999999999999999	0.999999999999999	og23349	1	1/34
IPR005828	Major facilitator, sugar transporter-like	4/5009	73/35927	0.994023067425078	0.999999999999999	0.999999999999999	og23763/og33369/og33488/og33586	4	4/73
IPR044861	Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain	4/5009	73/35927	0.994023067425078	0.999999999999999	0.999999999999999	og23478/og28614/og29471/og33059	4	4/73
IPR015915	Kelch-type beta propeller	2/5009	49/35927	0.994320792720804	0.999999999999999	0.999999999999999	og31225/og32966	2	2/49
IPR032799	Xylanase inhibitor, C-terminal	2/5009	49/35927	0.994320792720804	0.999999999999999	0.999999999999999	og24252/og27338	2	2/49
IPR032861	Xylanase inhibitor, N-terminal	2/5009	49/35927	0.994320792720804	0.999999999999999	0.999999999999999	og24252/og27338	2	2/49
IPR038770	Sodium/solute symporter superfamily	1/5009	35/35927	0.994794058289526	0.999999999999999	0.999999999999999	og23349	1	1/35
IPR045262	Sugar transport protein STP/Polyol transporter PLT, plant	1/5009	35/35927	0.994794058289526	0.999999999999999	0.999999999999999	og23763	1	1/35
IPR012337	Ribonuclease H-like superfamily	7/5009	108/35927	0.995352959493405	0.999999999999999	0.999999999999999	og24283/og24453/og24915/og25472/og28217/og29738/og30846	7	7/108
IPR007112	Expansin/pollen allergen, DPBB domain	1/5009	36/35927	0.995520586820335	0.999999999999999	0.999999999999999	og33475	1	1/36
IPR023828	Peptidase S8, subtilisin, Ser-active site	1/5009	36/35927	0.995520586820335	0.999999999999999	0.999999999999999	og26479	1	1/36
IPR045174	Dof zinc finger protein	1/5009	36/35927	0.995520586820335	0.999999999999999	0.999999999999999	og24241	1	1/36
IPR015421	Pyridoxal phosphate-dependent transferase, major domain	5/5009	87/35927	0.995583850549357	0.999999999999999	0.999999999999999	og25698/og26323/og26465/og29722/og33025	5	5/87
IPR023393	START-like domain superfamily	5/5009	87/35927	0.995583850549357	0.999999999999999	0.999999999999999	og22140/og22976/og23105/og26738/og27950	5	5/87
IPR014756	Immunoglobulin E-set	2/5009	51/35927	0.995643209347117	0.999999999999999	0.999999999999999	og24220/og33418	2	2/51
IPR033121	Peptidase family A1 domain	2/5009	51/35927	0.995643209347117	0.999999999999999	0.999999999999999	og24252/og27338	2	2/51
IPR000182	GNAT domain	1/5009	37/35927	0.996145740218594	0.999999999999999	0.999999999999999	og28499	1	1/37
IPR003851	Zinc finger, Dof-type	1/5009	37/35927	0.996145740218594	0.999999999999999	0.999999999999999	og24241	1	1/37
IPR036163	Heavy metal-associated domain superfamily	3/5009	66/35927	0.99664264790534	0.999999999999999	0.999999999999999	og23205/og23448/og27947	3	3/66
IPR001563	Peptidase S10, serine carboxypeptidase	1/5009	38/35927	0.996683661289786	0.999999999999999	0.999999999999999	og29161	1	1/38
IPR036426	Bulb-type lectin domain superfamily	1/5009	38/35927	0.996683661289786	0.999999999999999	0.999999999999999	og29660	1	1/38
IPR029052	Metallo-dependent phosphatase-like	2/5009	54/35927	0.997079316059083	0.999999999999999	0.999999999999999	og24510/og24511	2	2/54
IPR015500	Peptidase S8, subtilisin-related	1/5009	39/35927	0.997146520121168	0.999999999999999	0.999999999999999	og26479	1	1/39
IPR036691	Endonuclease/exonuclease/phosphatase superfamily	1/5009	39/35927	0.997146520121168	0.999999999999999	0.999999999999999	og25503	1	1/39
IPR036770	Ankyrin repeat-containing domain superfamily	7/5009	113/35927	0.997167053440305	0.999999999999999	0.999999999999999	og28597/og28792/og29739/og29777/og30485/og30946/og31249	7	7/113
IPR036291	NAD(P)-binding domain superfamily	31/5009	340/35927	0.997413158771413	0.999999999999999	0.999999999999999	og21791/og23627/og23645/og23804/og24090/og24271/og24441/og24687/og24940/og25234/og25399/og27069/og27107/og27148/og27902/og27922/og27925/og27972/og28022/og28222/og28699/og29421/og29544/og29593/og30406/og30958/og31188/og32365/og32513/og33135/og33589	31	31/340
IPR013057	Amino acid transporter, transmembrane domain	1/5009	40/35927	0.997544789200333	0.999999999999999	0.999999999999999	og28633	1	1/40
IPR006121	Heavy metal-associated domain, HMA	3/5009	69/35927	0.997680561064846	0.999999999999999	0.999999999999999	og23205/og23448/og27947	3	3/69
IPR003960	ATPase, AAA-type, conserved site	2/5009	56/35927	0.99776601778546	0.999999999999999	0.999999999999999	og25184/og29770	2	2/56
IPR000210	BTB/POZ domain	1/5009	41/35927	0.997887480171869	0.999999999999999	0.999999999999999	og29354	1	1/41
IPR005202	Transcription factor GRAS	1/5009	41/35927	0.997887480171869	0.999999999999999	0.999999999999999	og26864	1	1/41
IPR021109	Aspartic peptidase domain superfamily	2/5009	57/35927	0.998046992361041	0.999999999999999	0.999999999999999	og24252/og27338	2	2/57
IPR017972	Cytochrome P450, conserved site	14/5009	188/35927	0.998071713163392	0.999999999999999	0.999999999999999	og23454/og24270/og24540/og24674/og24692/og26135/og26281/og26437/og26930/og29101/og29754/og31260/og33318/og34112	14	14/188
IPR016181	Acyl-CoA N-acyltransferase	1/5009	42/35927	0.998182347580304	0.999999999999999	0.999999999999999	og22960	1	1/42
IPR019786	Zinc finger, PHD-type, conserved site	1/5009	42/35927	0.998182347580304	0.999999999999999	0.999999999999999	og27760	1	1/42
IPR000073	Alpha/beta hydrolase fold-1	4/5009	84/35927	0.998312740608645	0.999999999999999	0.999999999999999	og27140/og27968/og28674/og33059	4	4/84
IPR017970	Homeobox, conserved site	1/5009	43/35927	0.99843606420202	0.999999999999999	0.999999999999999	og28585	1	1/43
IPR036908	RlpA-like domain superfamily	1/5009	43/35927	0.99843606420202	0.999999999999999	0.999999999999999	og33475	1	1/43
IPR005829	Sugar transporter, conserved site	2/5009	59/35927	0.998508499599021	0.999999999999999	0.999999999999999	og24733/og33586	2	2/59
IPR036236	Zinc finger C2H2 superfamily	8/5009	131/35927	0.998635628578312	0.999999999999999	0.999999999999999	og24543/og26662/og29096/og29717/og31054/og31309/og31345/og33313	8	8/131
IPR004864	Late embryogenesis abundant protein, LEA_2 subgroup	1/5009	44/35927	0.998654371927248	0.999999999999999	0.999999999999999	og23780	1	1/44
IPR001878	Zinc finger, CCHC-type	1/5009	45/35927	0.998842211601088	0.999999999999999	0.999999999999999	og28769	1	1/45
IPR018253	DnaJ domain, conserved site	1/5009	45/35927	0.998842211601088	0.999999999999999	0.999999999999999	og33410	1	1/45
IPR023214	HAD superfamily	8/5009	133/35927	0.998882208776197	0.999999999999999	0.999999999999999	og23924/og24512/og25696/og26451/og26483/og32438/og33410/og33598	8	8/133
IPR012946	X8 domain	1/5009	46/35927	0.999003834757271	0.999999999999999	0.999999999999999	og28609	1	1/46
IPR019734	Tetratricopeptide repeat	5/5009	101/35927	0.999059297341953	0.999999999999999	0.999999999999999	og26263/og30853/og32618/og32999/og33422	5	5/101
IPR000225	Armadillo	2/5009	63/35927	0.999132568537977	0.999999999999999	0.999999999999999	og28823/og31187	2	2/63
IPR004843	Calcineurin-like phosphoesterase domain, ApaH type	1/5009	47/35927	0.999142899769418	0.999999999999999	0.999999999999999	og24511	1	1/47
IPR045087	Multicopper oxidase	1/5009	47/35927	0.999142899769418	0.999999999999999	0.999999999999999	og25242	1	1/47
IPR001623	DnaJ domain	4/5009	90/35927	0.9991700149322	0.999999999999999	0.999999999999999	og23089/og28753/og29582/og33410	4	4/90
IPR002110	Ankyrin repeat	5/5009	104/35927	0.999331035843938	0.999999999999999	0.999999999999999	og29739/og29777/og30485/og30946/og31249	5	5/104
IPR014729	Rossmann-like alpha/beta/alpha sandwich fold	5/5009	104/35927	0.999331035843938	0.999999999999999	0.999999999999999	og24457/og27642/og28582/og29615/og30285	5	5/104
IPR011707	Multicopper oxidase-like, N-terminal	1/5009	49/35927	0.999365507964906	0.999999999999999	0.999999999999999	og25242	1	1/49
IPR029044	Nucleotide-diphospho-sugar transferases	7/5009	128/35927	0.999395345309652	0.999999999999999	0.999999999999999	og27395/og27918/og29566/og29778/og29805/og30950/og33269	7	7/128
IPR017871	ABC transporter-like, conserved site	2/5009	67/35927	0.999497239776945	0.999999999999999	0.999999999999999	og23062/og28264	2	2/67
IPR001650	Helicase, C-terminal domain-like	6/5009	120/35927	0.999583061962869	0.999999999999999	0.999999999999999	og23490/og26607/og27971/og28288/og29846/og33074	6	6/120
IPR019787	Zinc finger, PHD-finger	1/5009	52/35927	0.999595886566484	0.999999999999999	0.999999999999999	og27760	1	1/52
IPR001932	PPM-type phosphatase-like domain	2/5009	69/35927	0.999617689791147	0.999999999999999	0.999999999999999	og27581/og33061	2	2/69
IPR036457	PPM-type phosphatase-like domain superfamily	2/5009	69/35927	0.999617689791147	0.999999999999999	0.999999999999999	og27581/og33061	2	2/69
IPR036412	HAD-like superfamily	7/5009	134/35927	0.99968110504735	0.999999999999999	0.999999999999999	og23924/og24512/og25696/og26451/og26483/og32438/og33410	7	7/134
IPR000626	Ubiquitin-like domain	1/5009	54/35927	0.999700857439211	0.999999999999999	0.999999999999999	og26448	1	1/54
IPR003663	Sugar/inositol transporter	1/5009	55/35927	0.999742627157021	0.999999999999999	0.999999999999999	og33586	1	1/55
IPR026992	Non-haem dioxygenase N-terminal domain	2/5009	72/35927	0.999746830137811	0.999999999999999	0.999999999999999	og23478/og28700	2	2/72
IPR003340	B3 DNA binding domain	1/5009	56/35927	0.999778565509231	0.999999999999999	0.999999999999999	og27582	1	1/56
IPR036869	Chaperone J-domain superfamily	4/5009	102/35927	0.999805858644094	0.999999999999999	0.999999999999999	og23089/og28753/og29582/og33410	4	4/102
IPR002401	Cytochrome P450, E-class, group I	13/5009	204/35927	0.999806175821361	0.999999999999999	0.999999999999999	og23454/og24540/og24692/og26135/og26281/og26437/og26930/og27349/og29101/og29754/og32965/og33428/og34112	13	13/204
IPR000008	C2 domain	2/5009	74/35927	0.999807820225238	0.999999999999999	0.999999999999999	og28025/og31270	2	2/74
IPR011993	PH-like domain superfamily	1/5009	57/35927	0.999809486458306	0.999999999999999	0.999999999999999	og28601	1	1/57
IPR005123	Oxoglutarate/iron-dependent dioxygenase domain	3/5009	90/35927	0.999838848828626	0.999999999999999	0.999999999999999	og23478/og29471/og33059	3	3/90
IPR035892	C2 domain superfamily	3/5009	91/35927	0.999858464935641	0.999999999999999	0.999999999999999	og24220/og28025/og31270	3	3/91
IPR011333	SKP1/BTB/POZ domain superfamily	1/5009	59/35927	0.999858979866558	0.999999999999999	0.999999999999999	og29354	1	1/59
IPR018108	Mitochondrial substrate/solute carrier	1/5009	59/35927	0.999858979866558	0.999999999999999	0.999999999999999	og23753	1	1/59
IPR014001	Helicase superfamily 1/2, ATP-binding domain	6/5009	130/35927	0.99986436007611	0.999999999999999	0.999999999999999	og23490/og26607/og27971/og28288/og29846/og33074	6	6/130
IPR013785	Aldolase-type TIM barrel	2/5009	77/35927	0.999873049723343	0.999999999999999	0.999999999999999	og23647/og29246	2	2/77
IPR020472	G-protein beta WD-40 repeat	2/5009	77/35927	0.999873049723343	0.999999999999999	0.999999999999999	og29604/og33457	2	2/77
IPR023395	Mitochondrial carrier domain superfamily	1/5009	60/35927	0.999878673461083	0.999999999999999	0.999999999999999	og23753	1	1/60
IPR020846	Major facilitator superfamily domain	3/5009	94/35927	0.999904236182039	0.999999999999999	0.999999999999999	og33488/og33555/og33586	3	3/94
IPR003439	ABC transporter-like, ATP-binding domain	3/5009	95/35927	0.999915963407851	0.999999999999999	0.999999999999999	og23062/og28264/og29795	3	3/95
IPR003959	ATPase, AAA-type, core	3/5009	95/35927	0.999915963407851	0.999999999999999	0.999999999999999	og25184/og29155/og29770	3	3/95
IPR001356	Homeodomain	2/5009	82/35927	0.999936578892529	0.999999999999999	0.999999999999999	og28585/og30955	2	2/82
